ECL_RS00240	-
ECL_RS00245	-
ECL_RS00250	-
ECL_RS00255	-
ECL_RS00260	-
ECL_RS00265	-
ECL_RS00270	-
ECL_RS00275	-
ECL_RS00280	-
ECL_RS00285	-
ECL_RS00290	-
ECL_RS00295	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944
ECL_RS00300	-
ECL_RS00305	-
ECL_RS00310	-
ECL_RS00315	-
ECL_RS00320	GO:0003674,GO:0005215,GO:0005575,GO:0005623,GO:0006810,GO:0006950,GO:0006974,GO:0008150,GO:0009279,GO:0009297,GO:0009987,GO:0015267,GO:0015288,GO:0015473,GO:0016020,GO:0016043,GO:0019867,GO:0022607,GO:0022803,GO:0022829,GO:0022857,GO:0030030,GO:0030031,GO:0030312,GO:0030313,GO:0031975,GO:0033554,GO:0043711,GO:0044085,GO:0044462,GO:0044464,GO:0050896,GO:0051179,GO:0051234,GO:0051716,GO:0055085,GO:0071840,GO:0071944
ECL_RS00325	-
ECL_RS00330	-
ECL_RS00335	-
ECL_RS00340	-
ECL_RS00350	-
ECL_RS00355	-
ECL_RS00360	-
ECL_RS00370	-
ECL_RS00385	-
ECL_RS00395	-
ECL_RS00400	-
ECL_RS00405	-
ECL_RS00410	-
ECL_RS00415	-
ECL_RS00420	-
ECL_RS00425	GO:0003674,GO:0003824,GO:0005488,GO:0005515,GO:0006139,GO:0006144,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009112,GO:0009987,GO:0016787,GO:0016810,GO:0016812,GO:0033971,GO:0034641,GO:0042802,GO:0044237,GO:0044238,GO:0044281,GO:0046483,GO:0055086,GO:0071704,GO:0072521,GO:1901360,GO:1901564
ECL_RS00430	-
ECL_RS00435	-
ECL_RS00440	-
ECL_RS00445	-
ECL_RS00450	-
ECL_RS00455	-
ECL_RS00460	-
ECL_RS00465	-
ECL_RS00470	-
ECL_RS00475	-
ECL_RS00480	-
ECL_RS00485	-
ECL_RS00490	-
ECL_RS00500	-
ECL_RS00505	-
ECL_RS00510	-
ECL_RS00515	-
ECL_RS00525	GO:0003674,GO:0003824,GO:0004553,GO:0005488,GO:0005515,GO:0016787,GO:0016798,GO:0042802,GO:0080176
ECL_RS00530	GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0044424,GO:0044444,GO:0044464
ECL_RS00535	GO:0003674,GO:0005215,GO:0005345,GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006810,GO:0006863,GO:0008150,GO:0015205,GO:0015851,GO:0016020,GO:0016021,GO:0022857,GO:0031224,GO:0031226,GO:0042906,GO:0042907,GO:0044425,GO:0044459,GO:0044464,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0072530,GO:1904823
ECL_RS00540	GO:0003333,GO:0003674,GO:0005215,GO:0005283,GO:0005310,GO:0005342,GO:0005343,GO:0005416,GO:0005575,GO:0005623,GO:0005886,GO:0006810,GO:0006811,GO:0006812,GO:0006814,GO:0006820,GO:0006835,GO:0006865,GO:0008150,GO:0008324,GO:0008509,GO:0008514,GO:0015075,GO:0015077,GO:0015081,GO:0015171,GO:0015291,GO:0015293,GO:0015294,GO:0015318,GO:0015370,GO:0015501,GO:0015672,GO:0015711,GO:0015849,GO:0016020,GO:0017153,GO:0022804,GO:0022857,GO:0022890,GO:0030001,GO:0034220,GO:0035725,GO:0044464,GO:0046873,GO:0046942,GO:0046943,GO:0051179,GO:0051234,GO:0055085,GO:0071702,GO:0071705,GO:0071944,GO:0098655,GO:0098656,GO:0098660,GO:0098662,GO:1903825,GO:1905039
ECL_RS00545	GO:0003674,GO:0003678,GO:0003724,GO:0003824,GO:0004003,GO:0004004,GO:0004386,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006725,GO:0006807,GO:0006996,GO:0008026,GO:0008094,GO:0008150,GO:0008152,GO:0008186,GO:0009314,GO:0009379,GO:0009628,GO:0009987,GO:0010501,GO:0016043,GO:0016070,GO:0016462,GO:0016787,GO:0016817,GO:0016818,GO:0016887,GO:0017111,GO:0032392,GO:0032508,GO:0032991,GO:0033202,GO:0034641,GO:0042623,GO:0043170,GO:0044237,GO:0044238,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0048476,GO:0050896,GO:0051276,GO:0070035,GO:0071103,GO:0071704,GO:0071840,GO:0090304,GO:0140097,GO:0140098,GO:1901360,GO:1902494
ECL_RS27535	GO:0001510,GO:0002128,GO:0002938,GO:0003674,GO:0003824,GO:0006139,GO:0006396,GO:0006399,GO:0006400,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0008168,GO:0008171,GO:0008173,GO:0008175,GO:0008757,GO:0009020,GO:0009451,GO:0009987,GO:0010467,GO:0016070,GO:0016423,GO:0016740,GO:0016741,GO:0030488,GO:0032259,GO:0034470,GO:0034641,GO:0034660,GO:0043170,GO:0043412,GO:0043414,GO:0044237,GO:0044238,GO:0044260,GO:0046483,GO:0071704,GO:0090304,GO:0106050,GO:0140098,GO:0140101,GO:1901360
ECL_RS00550	GO:0003674,GO:0003824,GO:0005575,GO:0005618,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0005886,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006950,GO:0007154,GO:0008150,GO:0008152,GO:0008728,GO:0008893,GO:0009116,GO:0009117,GO:0009119,GO:0009150,GO:0009259,GO:0009267,GO:0009605,GO:0009987,GO:0009991,GO:0015949,GO:0015969,GO:0016020,GO:0016740,GO:0016772,GO:0016778,GO:0016787,GO:0016788,GO:0016794,GO:0019637,GO:0019693,GO:0030312,GO:0031667,GO:0031668,GO:0031669,GO:0033554,GO:0033865,GO:0033875,GO:0034032,GO:0034035,GO:0034641,GO:0042278,GO:0042578,GO:0042594,GO:0044237,GO:0044238,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046128,GO:0046483,GO:0050896,GO:0051716,GO:0055086,GO:0071496,GO:0071704,GO:0071944,GO:0072521,GO:1901068,GO:1901135,GO:1901360,GO:1901564,GO:1901657
ECL_RS00555	GO:0003674,GO:0003824,GO:0003899,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006351,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0010467,GO:0016070,GO:0016740,GO:0016772,GO:0016779,GO:0018130,GO:0019438,GO:0030880,GO:0032774,GO:0032991,GO:0034062,GO:0034641,GO:0034645,GO:0034654,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044271,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0061695,GO:0071704,GO:0090304,GO:0097659,GO:0097747,GO:0140098,GO:1901360,GO:1901362,GO:1901576,GO:1902494,GO:1990234
ECL_RS00560	GO:0003674,GO:0003824,GO:0004385,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009116,GO:0009117,GO:0009119,GO:0009123,GO:0009126,GO:0009132,GO:0009135,GO:0009150,GO:0009161,GO:0009165,GO:0009167,GO:0009179,GO:0009185,GO:0009259,GO:0009987,GO:0015949,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0018130,GO:0019205,GO:0019438,GO:0019637,GO:0019693,GO:0034641,GO:0034654,GO:0042278,GO:0042802,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046037,GO:0046128,GO:0046483,GO:0046710,GO:0046940,GO:0050145,GO:0055086,GO:0071704,GO:0072521,GO:0090407,GO:1901068,GO:1901135,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901576,GO:1901657
ECL_RS00565	GO:0003674,GO:0003824,GO:0003909,GO:0003911,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006259,GO:0006260,GO:0006266,GO:0006281,GO:0006284,GO:0006288,GO:0006310,GO:0006725,GO:0006807,GO:0006950,GO:0006974,GO:0008150,GO:0008152,GO:0009058,GO:0009059,GO:0009987,GO:0016874,GO:0016886,GO:0033554,GO:0034641,GO:0034645,GO:0043170,GO:0044237,GO:0044238,GO:0044249,GO:0044260,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0050896,GO:0051103,GO:0051716,GO:0071704,GO:0090304,GO:0140097,GO:1901360,GO:1901576
ECL_RS00570	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944
ECL_RS00575	GO:0000175,GO:0003674,GO:0003824,GO:0004518,GO:0004527,GO:0004532,GO:0004540,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006401,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0008408,GO:0009022,GO:0009056,GO:0009057,GO:0009987,GO:0016070,GO:0016072,GO:0016075,GO:0016740,GO:0016772,GO:0016779,GO:0016787,GO:0016788,GO:0016796,GO:0016896,GO:0019439,GO:0034641,GO:0034655,GO:0034660,GO:0034661,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0044424,GO:0044444,GO:0044464,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0090503,GO:0140098,GO:0140101,GO:1901360,GO:1901361,GO:1901575
ECL_RS00580	GO:0003674,GO:0003824,GO:0004518,GO:0004540,GO:0006139,GO:0006396,GO:0006399,GO:0006401,GO:0006725,GO:0006807,GO:0008033,GO:0008150,GO:0008152,GO:0009056,GO:0009057,GO:0009987,GO:0010467,GO:0016070,GO:0016072,GO:0016075,GO:0016787,GO:0016788,GO:0019439,GO:0034470,GO:0034641,GO:0034655,GO:0034660,GO:0034661,GO:0043170,GO:0044237,GO:0044238,GO:0044248,GO:0044260,GO:0044265,GO:0044270,GO:0046483,GO:0046700,GO:0071704,GO:0090304,GO:0090305,GO:0090501,GO:0140098,GO:1901360,GO:1901361,GO:1901575
ECL_RS00585	GO:0000287,GO:0003674,GO:0003824,GO:0004588,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006207,GO:0006220,GO:0006221,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009117,GO:0009165,GO:0009218,GO:0009220,GO:0009259,GO:0009260,GO:0009987,GO:0016740,GO:0016757,GO:0016763,GO:0018130,GO:0019438,GO:0019637,GO:0019693,GO:0019856,GO:0034641,GO:0034654,GO:0043167,GO:0043169,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046390,GO:0046483,GO:0046872,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:0090407,GO:1901135,GO:1901137,GO:1901293,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576
ECL_RS00590	GO:0000278,GO:0000281,GO:0000910,GO:0000917,GO:0000918,GO:0000976,GO:0001067,GO:0003674,GO:0003676,GO:0003677,GO:0003690,GO:0003700,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006355,GO:0007049,GO:0007346,GO:0008150,GO:0009295,GO:0009889,GO:0009987,GO:0010468,GO:0010556,GO:0010564,GO:0010948,GO:0010974,GO:0016043,GO:0019219,GO:0019222,GO:0022402,GO:0022607,GO:0031323,GO:0031326,GO:0031333,GO:0032271,GO:0032272,GO:0032465,GO:0032466,GO:0032506,GO:0032954,GO:0032955,GO:0042802,GO:0043085,GO:0043087,GO:0043226,GO:0043228,GO:0043229,GO:0043232,GO:0043254,GO:0043547,GO:0043565,GO:0043590,GO:0044085,GO:0044087,GO:0044093,GO:0044212,GO:0044424,GO:0044444,GO:0044464,GO:0045786,GO:0045930,GO:0048519,GO:0048523,GO:0050789,GO:0050790,GO:0050794,GO:0051128,GO:0051129,GO:0051171,GO:0051252,GO:0051301,GO:0051302,GO:0051336,GO:0051345,GO:0051726,GO:0051782,GO:0060255,GO:0061640,GO:0065007,GO:0065009,GO:0071840,GO:0080090,GO:0090529,GO:0097159,GO:0140110,GO:1901363,GO:1901891,GO:1901892,GO:1902410,GO:1902412,GO:1902413,GO:1903047,GO:1903436,GO:1903437,GO:1903506,GO:1990837,GO:2000112,GO:2001141
